year,artist,title
2019,SAWEETIE,My Type
2019,MEEK MILL featuring ELLA MAI,24/7
2019,MILEY CYRUS,Mother's Daughter
2019,Y2K & BBNO$,Lalala
2019,BRYCE VINE featuring YG,La La Land
2019,MEGAN THEE STALLION featuring DABABY,Cash Shit
2019,PEDRO CAPO x FARRUKO,Calma
2019,CHASE RACE,Eyes On You
2019,SHAED,Trampoline
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,ELI YOUNG BAND,Love Ain't
2019,NICKI MINAJ,Megatron
2019,SECH featuring DARELL,Otro Trago
2019,TRAVIS SCOTT,Wake Up
2019,JUSTIN MOORE,The Ones That Didn't Make It Back Home
2019,LIL UZI VERT,Sanguine Paradise
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,NAV featuring MEEK MILL,Tap
2019,BILLIE EILISH,Ocean Eyes
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,SHAWN MENDES & CAMILA CABELLO,Senorita
2019,BILLIE EILISH,Bad Guy
2019,KHALID,Talk
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,JONAS BROTHERS,Sucker
2019,DABABY,Suge
2019,DRAKE featuring RICK ROSS,Money In The Grave
2019,CHRIS BROWN featuring DRAKE,No Guidance
2019,POST MALONE,Wow.
2019,LIZZO,Truth Hurts
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,TAYLOR SWIFT,You Need To Calm Down
2019,SHAWN MENDES,If I Can't Have You
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,LIL NAS X,Panini
2019,HALSEY,Without Me
2019,BLAKE SHELTON,God's Country
2019,POLO G featuring LIL TJAY,Pop Out
2019,NICKI MINAJ,Megatron
2019,AVA MAX,Sweet But Psycho
2019,LIL NAS X & CARDI B,Rodeo
2019,ARIANA GRANDE,7 Rings
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,MARSHMELLO & BASTILLE,Happier
2019,LEE BRICE,Rumor
2019,KATY PERRY,Never Really Over
2019,MORGAN WALLEN,Whiskey Glasses
2019,BLANCO BROWN,The Git Up
2019,"YOUNG THUG, J. COLE & TRAVIS SCOTT",The London
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,PANIC! AT THE DISCO,High Hopes
2019,LUKE COMBS,Beer Never Broke My Heart
2019,CITY GIRLS,Act Up
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,J. COLE,Middle Child
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,MUSTARD & MIGOS,Pure Water
2019,ED SHEERAN featuring CHANCE THE RAPPER & PNB ROCK,Cross Me
2019,MEEK MILL featuring DRAKE,Going Bad
2019,KHALID,Better
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,CARDI B,Press
2019,DAN + SHAY,Speechless
2019,TRAVIS SCOTT,Sicko Mode
2019,"TYLER, THE CREATOR",Earfquake
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,NLE CHOPPA,Shotta Flow
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,HALSEY,Nightmare
2019,LIL TECCA,Ran$om
2019,"YG, TYGA & JON Z",Go Loko
2019,LEWIS CAPALDI,Someone You Loved
2019,THOMAS RHETT,Look What God Gave Her
2019,JONAS BROTHERS,Cool
2019,OFFSET featuring CARDI B,Clout
2019,MARSHMELLO & KANE BROWN,One Thing Right
2019,KANE BROWN,Good As You
2019,YK OSIRIS,Worth It
2019,DJ KHALED featuring SZA,Just Us
2019,LUKE BRYAN,Knockin' Boots
2019,P!NK,Walk Me Home
2019,MAREN MORRIS,GIRL
2019,5 SECONDS OF SUMMER,Easier
2019,CARDI B & BRUNO MARS,Please Me
2019,ERIC CHURCH,Some Of It
2019,DAN + SHAY,All To Myself
2019,BAD BUNNY & TAINY,Callaita
2019,MEEK MILL featuring ELLA MAI,24/7
2019,ALI GATIE,It's You
2019,JASON ALDEAN,Rearview Town
2019,LIL BABY featuring FUTURE,Out The Mud
2019,THE CHAINSMOKERS & BEBE REXHA,Call You Mine
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,FLORIDA GEORGIA LINE,Talk You Out Of It
2019,SHAED,Trampoline
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,CHRIS YOUNG,Raised On Country
2019,TRAVIS SCOTT,Wake Up
2019,SECH featuring DARELL,Otro Trago
2019,CHASE RACE,Eyes On You
2019,BRYCE VINE featuring YG,La La Land
2019,BILLIE EILISH,Ocean Eyes
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,BRETT ELDREDGE,Love Someone
2019,LIL UZI VERT,Sanguine Paradise
2019,ELI YOUNG BAND,Love Ain't
2019,PEDRO CAPO x FARRUKO,Calma
2019,JONAS BROTHERS,Only Human
2019,JUSTIN MOORE,The Ones That Didn't Make It Back Home
2019,MEGAN THEE STALLION,Big Ole Freak
2019,NAV featuring MEEK MILL,Tap
2019,"DJ KHALED featuring MEEK MILL, J BALVIN, LIL BABY & JEREMIH",You Stay
2019,OZUNA x DADDY YANKEE x J BALVIN x FARRUKO x ANUEL AA,Baila Baila Baila
2019,MEGAN THEE STALLION featuring DABABY,Cash Shit
2019,DRAKE,Omerta
2019,MARTIN GARRIX featuring MACKLEMORE & PATRICK STUMP,Summer Days
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,TAYLOR SWIFT,You Need To Calm Down
2019,BILLIE EILISH,Bad Guy
2019,KHALID,Talk
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,JONAS BROTHERS,Sucker
2019,DRAKE featuring RICK ROSS,Money In The Grave
2019,POST MALONE,Wow.
2019,DABABY,Suge
2019,CHRIS BROWN featuring DRAKE,No Guidance
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,SHAWN MENDES,If I Can't Have You
2019,LIZZO,Truth Hurts
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,HALSEY,Without Me
2019,AVA MAX,Sweet But Psycho
2019,POLO G featuring LIL TJAY,Pop Out
2019,ARIANA GRANDE,7 Rings
2019,MARSHMELLO & BASTILLE,Happier
2019,BLAKE SHELTON,God's Country
2019,MORGAN WALLEN,Whiskey Glasses
2019,PANIC! AT THE DISCO,High Hopes
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,LEE BRICE,Rumor
2019,"YOUNG THUG, J. COLE & TRAVIS SCOTT",The London
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,LUKE COMBS,Beer Never Broke My Heart
2019,KATY PERRY,Never Really Over
2019,J. COLE,Middle Child
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,CITY GIRLS,Act Up
2019,MUSTARD & MIGOS,Pure Water
2019,MEEK MILL featuring DRAKE,Going Bad
2019,DRAKE,Omerta
2019,"TYLER, THE CREATOR",Earfquake
2019,THOMAS RHETT,Look What God Gave Her
2019,KHALID,Better
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,TRAVIS SCOTT,Sicko Mode
2019,DAN + SHAY,Speechless
2019,HALSEY,Nightmare
2019,BILLIE EILISH,When The Party's Over
2019,ED SHEERAN featuring CHANCE THE RAPPER & PNB ROCK,Cross Me
2019,CALBOY,Envy Me
2019,KANE BROWN,Good As You
2019,"YG, TYGA & JON Z",Go Loko
2019,JONAS BROTHERS,Cool
2019,BLANCO BROWN,The Git Up
2019,LIL TECCA,Ran$om
2019,DJ KHALED featuring SZA,Just Us
2019,LEWIS CAPALDI,Someone You Loved
2019,P!NK,Walk Me Home
2019,YK OSIRIS,Worth It
2019,CARDI B & BRUNO MARS,Please Me
2019,OFFSET featuring CARDI B,Clout
2019,LUKE BRYAN,Knockin' Boots
2019,CARDI B,Press
2019,MAREN MORRIS,GIRL
2019,5 SECONDS OF SUMMER,Easier
2019,MEEK MILL featuring ELLA MAI,24/7
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,ERIC CHURCH,Some Of It
2019,DAN + SHAY,All To Myself
2019,NLE CHOPPA,Shotta Flow
2019,BAD BUNNY & TAINY,Callaita
2019,JASON ALDEAN,Rearview Town
2019,KELSEA BALLERINI,Miss Me More
2019,BRETT ELDREDGE,Love Someone
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,FLORIDA GEORGIA LINE,Talk You Out Of It
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,"DREAMVILLE feat JID, BAS, J. COLE, EARTHGANG & YOUNG NUDY",Down Bad
2019,CHASE RACE,Eyes On You
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,LIL UZI VERT,Sanguine Paradise
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,JOJI,Sanctuary
2019,SECH featuring DARELL,Otro Trago
2019,THE CHAINSMOKERS & BEBE REXHA,Call You Mine
2019,CHRIS YOUNG,Raised On Country
2019,SHAED,Trampoline
2019,ELI YOUNG BAND,Love Ain't
2019,BILLIE EILISH,Ocean Eyes
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,PEDRO CAPO x FARRUKO,Calma
2019,TRAVIS SCOTT,Wake Up
2019,BRYCE VINE featuring YG,La La Land
2019,JONAS BROTHERS,Only Human
2019,MARSHMELLO featuring A DAY TO REMEMBER,Rescue Me
2019,MEGAN THEE STALLION,Big Ole Freak
2019,NICKY JAM x OZUNA,Te Robare
2019,NAV featuring MEEK MILL,Tap
2019,OZUNA x DADDY YANKEE x J BALVIN x FARRUKO x ANUEL AA,Baila Baila Baila
2019,ALI GATIE,It's You
2019,JUICE WRLD,Robbery
2019,NIPSEY HUSSLE featuring RODDY RICCH & HIT-BOY,Racks In The Middle
2019,JUSTIN MOORE,The Ones That Didn't Make It Back Home
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,BILLIE EILISH,Bad Guy
2019,KHALID,Talk
2019,JONAS BROTHERS,Sucker
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,POST MALONE,Wow.
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,DABABY,Suge
2019,CHRIS BROWN featuring DRAKE,No Guidance
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,POLO G featuring LIL TJAY,Pop Out
2019,SHAWN MENDES,If I Can't Have You
2019,AVA MAX,Sweet But Psycho
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,HALSEY,Without Me
2019,ARIANA GRANDE,7 Rings
2019,LIZZO,Truth Hurts
2019,MARSHMELLO & BASTILLE,Happier
2019,BLAKE SHELTON,God's Country
2019,MORGAN WALLEN,Whiskey Glasses
2019,PANIC! AT THE DISCO,High Hopes
2019,LUKE COMBS,Beer Never Broke My Heart
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,"YOUNG THUG, J. COLE & TRAVIS SCOTT",The London
2019,J. COLE,Middle Child
2019,CITY GIRLS,Act Up
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,KATY PERRY,Never Really Over
2019,MUSTARD & MIGOS,Pure Water
2019,"TYLER, THE CREATOR",Earfquake
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,MEEK MILL featuring DRAKE,Going Bad
2019,DAN + SHAY,Speechless
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,KHALID,Better
2019,LEE BRICE,Rumor
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,TRAVIS SCOTT,Sicko Mode
2019,THOMAS RHETT,Look What God Gave Her
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,CALBOY,Envy Me
2019,BILLIE EILISH,When The Party's Over
2019,HALSEY,Nightmare
2019,JONAS BROTHERS,Cool
2019,LUKE COMBS,Beautiful Crazy
2019,KANE BROWN,Good As You
2019,CARDI B,Press
2019,LIL BABY,Close Friends
2019,ED SHEERAN featuring CHANCE THE RAPPER & PNB ROCK,Cross Me
2019,"YG, TYGA & JON Z",Go Loko
2019,CARDI B & BRUNO MARS,Please Me
2019,BRETT ELDREDGE,Love Someone
2019,OFFSET featuring CARDI B,Clout
2019,YK OSIRIS,Worth It
2019,LEWIS CAPALDI,Someone You Loved
2019,KELSEA BALLERINI,Miss Me More
2019,P!NK,Walk Me Home
2019,BILLIE EILISH,bury a friend
2019,MAREN MORRIS,GIRL
2019,DJ KHALED featuring SZA,Just Us
2019,LUKE BRYAN,Knockin' Boots
2019,LUKE COMBS,Even Though I'm Leaving
2019,5 SECONDS OF SUMMER,Easier
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,LIL TECCA,Ran$om
2019,BLANCO BROWN,The Git Up
2019,MEEK MILL featuring ELLA MAI,24/7
2019,JASON ALDEAN,Rearview Town
2019,BAD BUNNY & TAINY,Callaita
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,DAN + SHAY,All To Myself
2019,CHASE RACE,Eyes On You
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,ERIC CHURCH,Some Of It
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,LIL UZI VERT,Sanguine Paradise
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,FLORIDA GEORGIA LINE,Talk You Out Of It
2019,YO GOTTI featuring LIL BABY,Put A Date On It
2019,ELI YOUNG BAND,Love Ain't
2019,NLE CHOPPA,Shotta Flow
2019,PEDRO CAPO x FARRUKO,Calma
2019,AVICII,Heaven
2019,THE CHAINSMOKERS & BEBE REXHA,Call You Mine
2019,BILLIE EILISH,Ocean Eyes
2019,MEGAN THEE STALLION,Big Ole Freak
2019,FUTURE,Please Tell Me
2019,CODY JOHNSON,On My Way To You
2019,SHAED,Trampoline
2019,CHRIS YOUNG,Raised On Country
2019,NICKY JAM x OZUNA,Te Robare
2019,OZUNA,Amor Genuino
2019,JONAS BROTHERS,Only Human
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,BRYCE VINE featuring YG,La La Land
2019,JUICE WRLD,Robbery
2019,OZUNA x DADDY YANKEE x J BALVIN x FARRUKO x ANUEL AA,Baila Baila Baila
2019,FUTURE,XanaX Damage
2019,FUTURE,Government Official
2019,SECH featuring DARELL,Otro Trago
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,BILLIE EILISH,Bad Guy
2019,KHALID,Talk
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,JONAS BROTHERS,Sucker
2019,POST MALONE,Wow.
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,DABABY,Suge
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,AVA MAX,Sweet But Psycho
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,HALSEY,Without Me
2019,ARIANA GRANDE,7 Rings
2019,SHAWN MENDES,If I Can't Have You
2019,KATY PERRY,Never Really Over
2019,CARDI B,Press
2019,"YOUNG THUG, J. COLE & TRAVIS SCOTT",The London
2019,MARSHMELLO & BASTILLE,Happier
2019,BLAKE SHELTON,God's Country
2019,MORGAN WALLEN,Whiskey Glasses
2019,LIZZO,Truth Hurts
2019,POLO G featuring LIL TJAY,Pop Out
2019,PANIC! AT THE DISCO,High Hopes
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,J. COLE,Middle Child
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,"TYLER, THE CREATOR",Earfquake
2019,CITY GIRLS,Act Up
2019,MEEK MILL featuring DRAKE,Going Bad
2019,MUSTARD & MIGOS,Pure Water
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,THOMAS RHETT,Look What God Gave Her
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,KHALID,Better
2019,TRAVIS SCOTT,Sicko Mode
2019,HALSEY,Nightmare
2019,LEE BRICE,Rumor
2019,LUKE COMBS,Beer Never Broke My Heart
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,CALBOY,Envy Me
2019,KANE BROWN,Good As You
2019,CARDI B & BRUNO MARS,Please Me
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,BILLIE EILISH,When The Party's Over
2019,LUKE COMBS,Beautiful Crazy
2019,ED SHEERAN featuring CHANCE THE RAPPER & PNB ROCK,Cross Me
2019,KELSEA BALLERINI,Miss Me More
2019,DAN + SHAY,Speechless
2019,LIL BABY,Close Friends
2019,"YG, TYGA & JON Z",Go Loko
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,P!NK,Walk Me Home
2019,BILLIE EILISH,bury a friend
2019,MILEY CYRUS,Mother's Daughter
2019,OFFSET featuring CARDI B,Clout
2019,YK OSIRIS,Worth It
2019,BRETT ELDREDGE,Love Someone
2019,LEWIS CAPALDI,Someone You Loved
2019,JONAS BROTHERS,Cool
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,MAREN MORRIS,GIRL
2019,DJ KHALED featuring SZA,Just Us
2019,5 SECONDS OF SUMMER,Easier
2019,LUKE BRYAN,Knockin' Boots
2019,CHASE RACE,Eyes On You
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,THE CHAINSMOKERS & BEBE REXHA,Call You Mine
2019,ELI YOUNG BAND,Love Ain't
2019,YNW MELLY,Murder On My Mind
2019,NF,The Search
2019,LIL UZI VERT,Sanguine Paradise
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,YO GOTTI featuring LIL BABY,Put A Date On It
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,DAN + SHAY,All To Myself
2019,MEEK MILL featuring ELLA MAI,24/7
2019,MEGAN THEE STALLION,Big Ole Freak
2019,CODY JOHNSON,On My Way To You
2019,JOYNER LUCAS featuring LOGIC,Isis
2019,ERIC CHURCH,Some Of It
2019,FLORIDA GEORGIA LINE,Talk You Out Of It
2019,NLE CHOPPA,Shotta Flow
2019,PEDRO CAPO x FARRUKO,Calma
2019,"DJ KHALED featuring MEEK MILL, J BALVIN, LIL BABY & JEREMIH",You Stay
2019,LOGIC featuring EMINEM,Homicide
2019,BILLIE EILISH,Ocean Eyes
2019,JUICE WRLD,Robbery
2019,JASON ALDEAN,Rearview Town
2019,OZUNA x DADDY YANKEE x J BALVIN x FARRUKO x ANUEL AA,Baila Baila Baila
2019,BTS featuring HALSEY,Boy With Luv
2019,JOHN RICH featuring THE FIVE,Shut Up About Politics
2019,BRYCE VINE featuring YG,La La Land
2019,LIL TECCA,Ran$om
2019,TRIPPIE REDD,Enemy Arms
2019,NIPSEY HUSSLE featuring RODDY RICCH & HIT-BOY,Racks In The Middle
2019,NICKY JAM x OZUNA,Te Robare
2019,CHRIS YOUNG,Raised On Country
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,SHAED,Trampoline
2019,JON PARDI,Night Shift
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,BILLIE EILISH,Bad Guy
2019,KHALID,Talk
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,JONAS BROTHERS,Sucker
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,POST MALONE,Wow.
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,DABABY,Suge
2019,AVA MAX,Sweet But Psycho
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,"YOUNG THUG, J. COLE & TRAVIS SCOTT",The London
2019,HALSEY,Without Me
2019,ARIANA GRANDE,7 Rings
2019,SHAWN MENDES,If I Can't Have You
2019,MARSHMELLO & BASTILLE,Happier
2019,MORGAN WALLEN,Whiskey Glasses
2019,J. COLE,Middle Child
2019,PANIC! AT THE DISCO,High Hopes
2019,BLAKE SHELTON,God's Country
2019,"TYLER, THE CREATOR",Earfquake
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,MEEK MILL featuring DRAKE,Going Bad
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,LIZZO,Truth Hurts
2019,POLO G featuring LIL TJAY,Pop Out
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,HALSEY,Nightmare
2019,MUSTARD & MIGOS,Pure Water
2019,CITY GIRLS,Act Up
2019,TRAVIS SCOTT,Sicko Mode
2019,KHALID,Better
2019,ED SHEERAN featuring CHANCE THE RAPPER & PNB ROCK,Cross Me
2019,CARDI B & BRUNO MARS,Please Me
2019,KANE BROWN,Good As You
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,CALBOY,Envy Me
2019,LUKE COMBS,Beer Never Broke My Heart
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,LEE BRICE,Rumor
2019,BILLIE EILISH,When The Party's Over
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,THOMAS RHETT,Look What God Gave Her
2019,LUKE COMBS,Beautiful Crazy
2019,DAN + SHAY,Speechless
2019,LIL BABY,Close Friends
2019,5 SECONDS OF SUMMER,Easier
2019,21 SAVAGE,A Lot
2019,BLUEFACE,Thotiana
2019,BILLIE EILISH,bury a friend
2019,KELSEA BALLERINI,Miss Me More
2019,"YG, TYGA & JON Z",Go Loko
2019,CHASE RACE,Eyes On You
2019,P!NK,Walk Me Home
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,OFFSET featuring CARDI B,Clout
2019,YK OSIRIS,Worth It
2019,JOYNER LUCAS featuring LOGIC,Isis
2019,DJ KHALED featuring SZA,Just Us
2019,YNW MELLY,Murder On My Mind
2019,ELI YOUNG BAND,Love Ain't
2019,MAREN MORRIS,GIRL
2019,JONAS BROTHERS,Cool
2019,LIL UZI VERT,Sanguine Paradise
2019,YO GOTTI featuring LIL BABY,Put A Date On It
2019,"DJ KHALED featuring MEEK MILL, J BALVIN, LIL BABY & JEREMIH",You Stay
2019,LOGIC featuring EMINEM,Homicide
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,LEWIS CAPALDI,Someone You Loved
2019,MEGAN THEE STALLION,Big Ole Freak
2019,BRETT ELDREDGE,Love Someone
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,LUKE BRYAN,Knockin' Boots
2019,MEEK MILL featuring ELLA MAI,24/7
2019,ERIC CHURCH,Some Of It
2019,DJ KHALED featuring NIPSEY HUSSLE & JOHN LEGEND,Higher
2019,FLORIDA GEORGIA LINE,Talk You Out Of It
2019,SUMMER WALKER x DRAKE,Girls Need Love
2019,PEDRO CAPO x FARRUKO,Calma
2019,BTS featuring HALSEY,Boy With Luv
2019,NIPSEY HUSSLE featuring RODDY RICCH & HIT-BOY,Racks In The Middle
2019,DAN + SHAY,All To Myself
2019,NLE CHOPPA,Shotta Flow
2019,OZUNA x DADDY YANKEE x J BALVIN x FARRUKO x ANUEL AA,Baila Baila Baila
2019,CODY JOHNSON,On My Way To You
2019,JUICE WRLD,Robbery
2019,JON PARDI,Night Shift
2019,THE CHAINSMOKERS featuring 5 SECONDS OF SUMMER,Who Do You Love
2019,MABEL,Don't Call Me Up
2019,LIL DICKY,Earth
2019,BILLIE EILISH,Ocean Eyes
2019,LIZZO,Juice
2019,"YELLA BEEZY, GUCCI MANE & QUAVO",Bacc At It Again
2019,NICKY JAM x OZUNA,Te Robare
2019,MALUMA,HP
2019,JASON ALDEAN,Rearview Town
2019,YNW MELLY featuring KANYE WEST,Mixed Personalities
2019,BAZZI,Paradise
2019,JHENE AIKO,Triggered
2019,LIL NAS X featuring BILLY RAY CYRUS,Old Town Road
2019,ED SHEERAN & JUSTIN BIEBER,I Don't Care
2019,BILLIE EILISH,Bad Guy
2019,JONAS BROTHERS,Sucker
2019,KHALID,Talk
2019,POST MALONE,Wow.
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,TAYLOR SWIFT featuring BRENDON URIE,ME!
2019,AVA MAX,Sweet But Psycho
2019,HALSEY,Without Me
2019,ARIANA GRANDE,7 Rings
2019,"TYLER, THE CREATOR",Earfquake
2019,DABABY,Suge
2019,HALSEY,Nightmare
2019,SHAWN MENDES,If I Can't Have You
2019,J. COLE,Middle Child
2019,MARSHMELLO & BASTILLE,Happier
2019,DJ KHALED featuring CARDI B & 21 SAVAGE,Wish Wish
2019,ARIANA GRANDE,"Break Up With Your Girlfriend, I'm Bored"
2019,DJ KHALED featuring NIPSEY HUSSLE & JOHN LEGEND,Higher
2019,PANIC! AT THE DISCO,High Hopes
2019,MEEK MILL featuring DRAKE,Going Bad
2019,BLAKE SHELTON,God's Country
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,MORGAN WALLEN,Whiskey Glasses
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,MUSTARD & MIGOS,Pure Water
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,KHALID,Better
2019,POLO G featuring LIL TJAY,Pop Out
2019,TRAVIS SCOTT,Sicko Mode
2019,CARDI B & BRUNO MARS,Please Me
2019,CITY GIRLS,Act Up
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,KANE BROWN,Good As You
2019,LIZZO,Truth Hurts
2019,CALBOY,Envy Me
2019,BILLIE EILISH,When The Party's Over
2019,LUKE COMBS,Beer Never Broke My Heart
2019,LUKE COMBS,Beautiful Crazy
2019,DJ KHALED featuring SZA,Just Us
2019,"DJ KHALED featuring MEEK MILL, J BALVIN, LIL BABY & JEREMIH",You Stay
2019,LEE BRICE,Rumor
2019,21 SAVAGE,A Lot
2019,PANIC! AT THE DISCO,"Hey Look Ma, I Made It"
2019,MARSHMELLO featuring CHVRCHES,Here With Me
2019,THOMAS RHETT,Look What God Gave Her
2019,BLUEFACE,Thotiana
2019,"TYLER, THE CREATOR",I Think
2019,DJ KHALED featuring TRAVIS SCOTT & POST MALONE,Celebrate
2019,LOGIC featuring EMINEM,Homicide
2019,CHASE RACE,Eyes On You
2019,BILLIE EILISH,bury a friend
2019,OFFSET featuring CARDI B,Clout
2019,"DJ KHALED featuring CHRIS BROWN, LIL WAYNE & BIG SEAN",Jealous
2019,P!NK,Walk Me Home
2019,LIL BABY,Close Friends
2019,KELSEA BALLERINI,Miss Me More
2019,YNW MELLY,Murder On My Mind
2019,YK OSIRIS,Worth It
2019,LIL UZI VERT,Sanguine Paradise
2019,YO GOTTI featuring LIL BABY,Put A Date On It
2019,"TYLER, THE CREATOR",Running Out Of Time
2019,ELI YOUNG BAND,Love Ain't
2019,"TYLER, THE CREATOR",Igor's Theme
2019,JONAS BROTHERS,Cool
2019,MAREN MORRIS,GIRL
2019,"TYLER, THE CREATOR",New Magic Wand
2019,BTS featuring HALSEY,Boy With Luv
2019,MEGAN THEE STALLION,Big Ole Freak
2019,THE CHAINSMOKERS featuring 5 SECONDS OF SUMMER,Who Do You Love
2019,"TYLER, THE CREATOR",A Boy Is A Gun
2019,NIPSEY HUSSLE featuring RODDY RICCH & HIT-BOY,Racks In The Middle
2019,"LUNAY, DADDY YANKEE & BAD BUNNY",Soltera
2019,BEYONCE,Before I Let Go (Homecoming Live)
2019,LIL DICKY,Earth
